"","Time","diaryday","av","n","tot","SharePerHour","SEX"
"480",13,"1","Miscellaneous",421,2243,18.77,"girls"
"481",13,"1","Nonsocial leisure",3,2243,0.13,"girls"
"482",13,"1","Paid work",2,2243,0.09,"girls"
"483",13,"1","Personal care",1803,2243,80.38,"girls"
"484",13,"1","Religion and volunteering",1,2243,0.04,"girls"
"485",13,"1","Social leisure",4,2243,0.18,"girls"
"486",13,"1","TV/radio",4,2243,0.18,"girls"
"487",13,"2","Cultural leisure",11,2243,0.49,"girls"
"488",13,"2","Domestic work",2,2243,0.09,"girls"
"489",13,"2","Eat drink",17,2243,0.76,"girls"
"490",13,"2","Miscellaneous",822,2243,36.65,"girls"
"491",13,"2","Nonsocial leisure",17,2243,0.76,"girls"
"492",13,"2","Paid work",2,2243,0.09,"girls"
"493",13,"2","Personal care",1336,2243,59.56,"girls"
"494",13,"2","Religion and volunteering",2,2243,0.09,"girls"
"495",13,"2","Social leisure",19,2243,0.85,"girls"
"496",13,"2","Sport exercise",1,2243,0.04,"girls"
"497",13,"2","TV/radio",14,2243,0.62,"girls"
"498",13,"3","Cultural leisure",3,2243,0.13,"girls"
"499",13,"3","Domestic work",4,2243,0.18,"girls"
"500",13,"3","Eat drink",18,2243,0.8,"girls"
"501",13,"3","Miscellaneous",986,2243,43.96,"girls"
"502",13,"3","Nonsocial leisure",23,2243,1.03,"girls"
"503",13,"3","Paid work",2,2243,0.09,"girls"
"504",13,"3","Personal care",1155,2243,51.49,"girls"
"505",13,"3","Religion and volunteering",1,2243,0.04,"girls"
"506",13,"3","Social leisure",31,2243,1.38,"girls"
"507",13,"3","Sport exercise",2,2243,0.09,"girls"
"508",13,"3","TV/radio",18,2243,0.8,"girls"
"509",13,"4","Cultural leisure",5,2243,0.22,"girls"
"510",13,"4","Domestic work",2,2243,0.09,"girls"
"511",13,"4","Eat drink",6,2243,0.27,"girls"
"512",13,"4","Miscellaneous",596,2243,26.57,"girls"
"513",13,"4","Nonsocial leisure",7,2243,0.31,"girls"
"514",13,"4","Paid work",1,2243,0.04,"girls"
"515",13,"4","Personal care",1601,2243,71.38,"girls"
"516",13,"4","Religion and volunteering",1,2243,0.04,"girls"
"517",13,"4","Social leisure",11,2243,0.49,"girls"
"518",13,"4","TV/radio",13,2243,0.58,"girls"
"519",14,"1","Cultural leisure",1,2243,0.04,"girls"
"520",14,"1","Eat drink",4,2243,0.18,"girls"
"521",14,"1","Miscellaneous",421,2243,18.77,"girls"
"522",14,"1","Nonsocial leisure",3,2243,0.13,"girls"
"523",14,"1","Paid work",2,2243,0.09,"girls"
"524",14,"1","Personal care",1803,2243,80.38,"girls"
"525",14,"1","Religion and volunteering",1,2243,0.04,"girls"
"526",14,"1","Social leisure",4,2243,0.18,"girls"
"527",14,"1","TV/radio",4,2243,0.18,"girls"
"528",14,"2","Cultural leisure",11,2243,0.49,"girls"
"529",14,"2","Domestic work",2,2243,0.09,"girls"
"530",14,"2","Eat drink",17,2243,0.76,"girls"
"531",14,"2","Miscellaneous",822,2243,36.65,"girls"
"532",14,"2","Nonsocial leisure",17,2243,0.76,"girls"
"533",14,"2","Paid work",2,2243,0.09,"girls"
"534",14,"2","Personal care",1336,2243,59.56,"girls"
"535",14,"2","Religion and volunteering",2,2243,0.09,"girls"
"536",14,"2","Social leisure",19,2243,0.85,"girls"
"537",14,"2","Sport exercise",1,2243,0.04,"girls"
"538",14,"2","TV/radio",14,2243,0.62,"girls"
"539",14,"3","Cultural leisure",3,2243,0.13,"girls"
"540",14,"3","Domestic work",4,2243,0.18,"girls"
"541",14,"3","Eat drink",18,2243,0.8,"girls"
"542",14,"3","Miscellaneous",986,2243,43.96,"girls"
"543",14,"3","Nonsocial leisure",23,2243,1.03,"girls"
"544",14,"3","Paid work",2,2243,0.09,"girls"
"545",14,"3","Personal care",1155,2243,51.49,"girls"
"546",14,"3","Religion and volunteering",1,2243,0.04,"girls"
"547",14,"3","Social leisure",31,2243,1.38,"girls"
"548",14,"3","Sport exercise",2,2243,0.09,"girls"
"549",14,"3","TV/radio",18,2243,0.8,"girls"
"550",14,"4","Cultural leisure",5,2243,0.22,"girls"
"551",14,"4","Domestic work",2,2243,0.09,"girls"
"552",14,"4","Eat drink",6,2243,0.27,"girls"
"553",14,"4","Miscellaneous",596,2243,26.57,"girls"
"554",14,"4","Nonsocial leisure",7,2243,0.31,"girls"
"555",14,"4","Paid work",1,2243,0.04,"girls"
"556",14,"4","Personal care",1600,2243,71.33,"girls"
"557",14,"4","Religion and volunteering",1,2243,0.04,"girls"
"558",14,"4","Social leisure",11,2243,0.49,"girls"
"559",14,"4","TV/radio",14,2243,0.62,"girls"
"560",15,"1","Cultural leisure",1,2243,0.04,"girls"
"561",15,"1","Eat drink",4,2243,0.18,"girls"
"562",15,"1","Miscellaneous",421,2243,18.77,"girls"
"563",15,"1","Nonsocial leisure",3,2243,0.13,"girls"
"564",15,"1","Paid work",2,2243,0.09,"girls"
"565",15,"1","Personal care",1803,2243,80.38,"girls"
"566",15,"1","Religion and volunteering",1,2243,0.04,"girls"
"567",15,"1","Social leisure",4,2243,0.18,"girls"
"568",15,"1","TV/radio",4,2243,0.18,"girls"
"569",15,"2","Cultural leisure",11,2243,0.49,"girls"
"570",15,"2","Domestic work",2,2243,0.09,"girls"
"571",15,"2","Eat drink",17,2243,0.76,"girls"
"572",15,"2","Miscellaneous",821,2243,36.6,"girls"
"573",15,"2","Nonsocial leisure",17,2243,0.76,"girls"
"574",15,"2","Paid work",2,2243,0.09,"girls"
"575",15,"2","Personal care",1337,2243,59.61,"girls"
"576",15,"2","Religion and volunteering",2,2243,0.09,"girls"
"577",15,"2","Social leisure",19,2243,0.85,"girls"
"578",15,"2","Sport exercise",1,2243,0.04,"girls"
"579",15,"2","TV/radio",14,2243,0.62,"girls"
"580",15,"3","Cultural leisure",3,2243,0.13,"girls"
"581",15,"3","Domestic work",4,2243,0.18,"girls"
"582",15,"3","Eat drink",18,2243,0.8,"girls"
"583",15,"3","Miscellaneous",985,2243,43.91,"girls"
"584",15,"3","Nonsocial leisure",23,2243,1.03,"girls"
"585",15,"3","Paid work",2,2243,0.09,"girls"
"586",15,"3","Personal care",1156,2243,51.54,"girls"
"587",15,"3","Religion and volunteering",1,2243,0.04,"girls"
"588",15,"3","Social leisure",31,2243,1.38,"girls"
"589",15,"3","Sport exercise",2,2243,0.09,"girls"
"590",15,"3","TV/radio",18,2243,0.8,"girls"
"591",15,"4","Cultural leisure",5,2243,0.22,"girls"
"592",15,"4","Domestic work",2,2243,0.09,"girls"
"593",15,"4","Eat drink",6,2243,0.27,"girls"
"594",15,"4","Miscellaneous",595,2243,26.53,"girls"
"595",15,"4","Nonsocial leisure",7,2243,0.31,"girls"
"596",15,"4","Paid work",1,2243,0.04,"girls"
"597",15,"4","Personal care",1601,2243,71.38,"girls"
"598",15,"4","Religion and volunteering",1,2243,0.04,"girls"
"599",15,"4","Social leisure",11,2243,0.49,"girls"
"600",15,"4","TV/radio",14,2243,0.62,"girls"
"601",16,"1","Cultural leisure",1,2243,0.04,"girls"
"602",16,"1","Eat drink",3,2243,0.13,"girls"
"603",16,"1","Miscellaneous",411,2243,18.32,"girls"
"604",16,"1","Nonsocial leisure",4,2243,0.18,"girls"
"605",16,"1","Paid work",1,2243,0.04,"girls"
"606",16,"1","Personal care",1810,2243,80.7,"girls"
"607",16,"1","Religion and volunteering",1,2243,0.04,"girls"
"608",16,"1","Social leisure",6,2243,0.27,"girls"
"609",16,"1","TV/radio",6,2243,0.27,"girls"
"610",16,"2","Cultural leisure",12,2243,0.53,"girls"
"611",16,"2","Domestic work",2,2243,0.09,"girls"
"612",16,"2","Eat drink",18,2243,0.8,"girls"
"613",16,"2","Miscellaneous",775,2243,34.55,"girls"
"614",16,"2","Nonsocial leisure",17,2243,0.76,"girls"
"615",16,"2","Paid work",1,2243,0.04,"girls"
"616",16,"2","Personal care",1376,2243,61.35,"girls"
"617",16,"2","Religion and volunteering",2,2243,0.09,"girls"
"618",16,"2","Social leisure",24,2243,1.07,"girls"
"619",16,"2","Sport exercise",1,2243,0.04,"girls"
"620",16,"2","TV/radio",15,2243,0.67,"girls"
"621",16,"3","Cultural leisure",4,2243,0.18,"girls"
"622",16,"3","Domestic work",4,2243,0.18,"girls"
"623",16,"3","Eat drink",18,2243,0.8,"girls"
"624",16,"3","Miscellaneous",926,2243,41.28,"girls"
"625",16,"3","Nonsocial leisure",22,2243,0.98,"girls"
"626",16,"3","Paid work",3,2243,0.13,"girls"
"627",16,"3","Personal care",1206,2243,53.77,"girls"
"628",16,"3","Religion and volunteering",1,2243,0.04,"girls"
"629",16,"3","Social leisure",33,2243,1.47,"girls"
"630",16,"3","Sport exercise",2,2243,0.09,"girls"
"631",16,"3","TV/radio",24,2243,1.07,"girls"
"632",16,"4","Cultural leisure",5,2243,0.22,"girls"
"633",16,"4","Domestic work",3,2243,0.13,"girls"
"634",16,"4","Eat drink",7,2243,0.31,"girls"
"635",16,"4","Miscellaneous",566,2243,25.23,"girls"
"636",16,"4","Nonsocial leisure",7,2243,0.31,"girls"
"637",16,"4","Personal care",1628,2243,72.58,"girls"
"638",16,"4","Religion and volunteering",1,2243,0.04,"girls"
"639",16,"4","Social leisure",11,2243,0.49,"girls"
"640",16,"4","TV/radio",15,2243,0.67,"girls"
"641",17,"1","Cultural leisure",1,2243,0.04,"girls"
"642",17,"1","Eat drink",3,2243,0.13,"girls"
"643",17,"1","Miscellaneous",411,2243,18.32,"girls"
"644",17,"1","Nonsocial leisure",4,2243,0.18,"girls"
"645",17,"1","Paid work",1,2243,0.04,"girls"
"646",17,"1","Personal care",1810,2243,80.7,"girls"
"647",17,"1","Religion and volunteering",1,2243,0.04,"girls"
"648",17,"1","Social leisure",6,2243,0.27,"girls"
"649",17,"1","TV/radio",6,2243,0.27,"girls"
"650",17,"2","Cultural leisure",12,2243,0.53,"girls"
"651",17,"2","Domestic work",2,2243,0.09,"girls"
"652",17,"2","Eat drink",18,2243,0.8,"girls"
"653",17,"2","Miscellaneous",772,2243,34.42,"girls"
"654",17,"2","Nonsocial leisure",17,2243,0.76,"girls"
"655",17,"2","Paid work",1,2243,0.04,"girls"
"656",17,"2","Personal care",1379,2243,61.48,"girls"
"657",17,"2","Religion and volunteering",2,2243,0.09,"girls"
"658",17,"2","Social leisure",24,2243,1.07,"girls"
"659",17,"2","Sport exercise",1,2243,0.04,"girls"
"660",17,"2","TV/radio",15,2243,0.67,"girls"
"661",17,"3","Cultural leisure",4,2243,0.18,"girls"
"662",17,"3","Domestic work",4,2243,0.18,"girls"
"663",17,"3","Eat drink",18,2243,0.8,"girls"
"664",17,"3","Miscellaneous",926,2243,41.28,"girls"
"665",17,"3","Nonsocial leisure",22,2243,0.98,"girls"
"666",17,"3","Paid work",3,2243,0.13,"girls"
"667",17,"3","Personal care",1206,2243,53.77,"girls"
"668",17,"3","Religion and volunteering",1,2243,0.04,"girls"
"669",17,"3","Social leisure",33,2243,1.47,"girls"
"670",17,"3","Sport exercise",2,2243,0.09,"girls"
"671",17,"3","TV/radio",24,2243,1.07,"girls"
"672",17,"4","Cultural leisure",5,2243,0.22,"girls"
"673",17,"4","Domestic work",3,2243,0.13,"girls"
"674",17,"4","Eat drink",7,2243,0.31,"girls"
"675",17,"4","Miscellaneous",566,2243,25.23,"girls"
"676",17,"4","Nonsocial leisure",7,2243,0.31,"girls"
"677",17,"4","Personal care",1628,2243,72.58,"girls"
"678",17,"4","Religion and volunteering",1,2243,0.04,"girls"
"679",17,"4","Social leisure",11,2243,0.49,"girls"
"680",17,"4","TV/radio",15,2243,0.67,"girls"
"681",18,"1","Cultural leisure",1,2243,0.04,"girls"
"682",18,"1","Eat drink",3,2243,0.13,"girls"
"683",18,"1","Miscellaneous",411,2243,18.32,"girls"
"684",18,"1","Nonsocial leisure",4,2243,0.18,"girls"
"685",18,"1","Paid work",1,2243,0.04,"girls"
"686",18,"1","Personal care",1810,2243,80.7,"girls"
"687",18,"1","Religion and volunteering",1,2243,0.04,"girls"
"688",18,"1","Social leisure",6,2243,0.27,"girls"
"689",18,"1","TV/radio",6,2243,0.27,"girls"
"690",18,"2","Cultural leisure",13,2243,0.58,"girls"
"691",18,"2","Domestic work",2,2243,0.09,"girls"
"692",18,"2","Eat drink",18,2243,0.8,"girls"
"693",18,"2","Miscellaneous",772,2243,34.42,"girls"
"694",18,"2","Nonsocial leisure",17,2243,0.76,"girls"
"695",18,"2","Paid work",1,2243,0.04,"girls"
"696",18,"2","Personal care",1378,2243,61.44,"girls"
"697",18,"2","Religion and volunteering",2,2243,0.09,"girls"
"698",18,"2","Social leisure",24,2243,1.07,"girls"
"699",18,"2","Sport exercise",1,2243,0.04,"girls"
"700",18,"2","TV/radio",15,2243,0.67,"girls"
"701",18,"3","Cultural leisure",4,2243,0.18,"girls"
"702",18,"3","Domestic work",4,2243,0.18,"girls"
"703",18,"3","Eat drink",18,2243,0.8,"girls"
"704",18,"3","Miscellaneous",926,2243,41.28,"girls"
"705",18,"3","Nonsocial leisure",22,2243,0.98,"girls"
"706",18,"3","Paid work",3,2243,0.13,"girls"
"707",18,"3","Personal care",1206,2243,53.77,"girls"
"708",18,"3","Religion and volunteering",1,2243,0.04,"girls"
"709",18,"3","Social leisure",33,2243,1.47,"girls"
"710",18,"3","Sport exercise",2,2243,0.09,"girls"
"711",18,"3","TV/radio",24,2243,1.07,"girls"
"712",18,"4","Cultural leisure",5,2243,0.22,"girls"
"713",18,"4","Domestic work",3,2243,0.13,"girls"
"714",18,"4","Eat drink",7,2243,0.31,"girls"
"715",18,"4","Miscellaneous",566,2243,25.23,"girls"
"716",18,"4","Nonsocial leisure",7,2243,0.31,"girls"
"717",18,"4","Personal care",1628,2243,72.58,"girls"
"718",18,"4","Religion and volunteering",1,2243,0.04,"girls"
"719",18,"4","Social leisure",11,2243,0.49,"girls"
"720",18,"4","TV/radio",15,2243,0.67,"girls"
"721",19,"1","Cultural leisure",1,2243,0.04,"girls"
"722",19,"1","Eat drink",3,2243,0.13,"girls"
"723",19,"1","Miscellaneous",411,2243,18.32,"girls"
"724",19,"1","Nonsocial leisure",4,2243,0.18,"girls"
"725",19,"1","Paid work",1,2243,0.04,"girls"
"726",19,"1","Personal care",1810,2243,80.7,"girls"
"727",19,"1","Religion and volunteering",1,2243,0.04,"girls"
"728",19,"1","Social leisure",6,2243,0.27,"girls"
"729",19,"1","TV/radio",6,2243,0.27,"girls"
"730",19,"2","Cultural leisure",13,2243,0.58,"girls"
"731",19,"2","Domestic work",2,2243,0.09,"girls"
"732",19,"2","Eat drink",18,2243,0.8,"girls"
"733",19,"2","Miscellaneous",771,2243,34.37,"girls"
"734",19,"2","Nonsocial leisure",17,2243,0.76,"girls"
"735",19,"2","Paid work",1,2243,0.04,"girls"
"736",19,"2","Personal care",1379,2243,61.48,"girls"
"737",19,"2","Religion and volunteering",2,2243,0.09,"girls"
"738",19,"2","Social leisure",24,2243,1.07,"girls"
"739",19,"2","Sport exercise",1,2243,0.04,"girls"
"740",19,"2","TV/radio",15,2243,0.67,"girls"
"741",19,"3","Cultural leisure",4,2243,0.18,"girls"
"742",19,"3","Domestic work",4,2243,0.18,"girls"
"743",19,"3","Eat drink",18,2243,0.8,"girls"
"744",19,"3","Miscellaneous",926,2243,41.28,"girls"
"745",19,"3","Nonsocial leisure",22,2243,0.98,"girls"
"746",19,"3","Paid work",3,2243,0.13,"girls"
"747",19,"3","Personal care",1206,2243,53.77,"girls"
"748",19,"3","Religion and volunteering",1,2243,0.04,"girls"
"749",19,"3","Social leisure",33,2243,1.47,"girls"
"750",19,"3","Sport exercise",2,2243,0.09,"girls"
"751",19,"3","TV/radio",24,2243,1.07,"girls"
"752",19,"4","Cultural leisure",5,2243,0.22,"girls"
"753",19,"4","Domestic work",3,2243,0.13,"girls"
"754",19,"4","Eat drink",7,2243,0.31,"girls"
"755",19,"4","Miscellaneous",566,2243,25.23,"girls"
"756",19,"4","Nonsocial leisure",7,2243,0.31,"girls"
"757",19,"4","Personal care",1628,2243,72.58,"girls"
"758",19,"4","Religion and volunteering",1,2243,0.04,"girls"
"759",19,"4","Social leisure",11,2243,0.49,"girls"
"760",19,"4","TV/radio",15,2243,0.67,"girls"
"761",20,"1","Cultural leisure",1,2243,0.04,"girls"
"762",20,"1","Eat drink",3,2243,0.13,"girls"
"763",20,"1","Miscellaneous",411,2243,18.32,"girls"
"764",20,"1","Nonsocial leisure",4,2243,0.18,"girls"
"765",20,"1","Paid work",1,2243,0.04,"girls"
"766",20,"1","Personal care",1810,2243,80.7,"girls"
"767",20,"1","Religion and volunteering",1,2243,0.04,"girls"
"768",20,"1","Social leisure",6,2243,0.27,"girls"
"769",20,"1","TV/radio",6,2243,0.27,"girls"
"770",20,"2","Cultural leisure",13,2243,0.58,"girls"
"771",20,"2","Domestic work",2,2243,0.09,"girls"
"772",20,"2","Eat drink",18,2243,0.8,"girls"
"773",20,"2","Miscellaneous",771,2243,34.37,"girls"
"774",20,"2","Nonsocial leisure",17,2243,0.76,"girls"
"775",20,"2","Paid work",1,2243,0.04,"girls"
"776",20,"2","Personal care",1379,2243,61.48,"girls"
"777",20,"2","Religion and volunteering",2,2243,0.09,"girls"
"778",20,"2","Social leisure",24,2243,1.07,"girls"
"779",20,"2","Sport exercise",1,2243,0.04,"girls"
"780",20,"2","TV/radio",15,2243,0.67,"girls"
"781",20,"3","Cultural leisure",4,2243,0.18,"girls"
"782",20,"3","Domestic work",4,2243,0.18,"girls"
"783",20,"3","Eat drink",18,2243,0.8,"girls"
"784",20,"3","Miscellaneous",926,2243,41.28,"girls"
"785",20,"3","Nonsocial leisure",22,2243,0.98,"girls"
"786",20,"3","Paid work",3,2243,0.13,"girls"
"787",20,"3","Personal care",1206,2243,53.77,"girls"
"788",20,"3","Religion and volunteering",1,2243,0.04,"girls"
"789",20,"3","Social leisure",33,2243,1.47,"girls"
"790",20,"3","Sport exercise",2,2243,0.09,"girls"
"791",20,"3","TV/radio",24,2243,1.07,"girls"
"792",20,"4","Cultural leisure",5,2243,0.22,"girls"
"793",20,"4","Domestic work",3,2243,0.13,"girls"
"794",20,"4","Eat drink",7,2243,0.31,"girls"
"795",20,"4","Miscellaneous",566,2243,25.23,"girls"
"796",20,"4","Nonsocial leisure",7,2243,0.31,"girls"
"797",20,"4","Personal care",1628,2243,72.58,"girls"
"798",20,"4","Religion and volunteering",1,2243,0.04,"girls"
"799",20,"4","Social leisure",11,2243,0.49,"girls"
"800",20,"4","TV/radio",15,2243,0.67,"girls"
"801",21,"1","Cultural leisure",2,2243,0.09,"girls"
"802",21,"1","Eat drink",4,2243,0.18,"girls"
"803",21,"1","Miscellaneous",408,2243,18.19,"girls"
"804",21,"1","Nonsocial leisure",4,2243,0.18,"girls"
"805",21,"1","Paid work",1,2243,0.04,"girls"
"806",21,"1","Personal care",1812,2243,80.78,"girls"
"807",21,"1","Religion and volunteering",1,2243,0.04,"girls"
"808",21,"1","Social leisure",6,2243,0.27,"girls"
"809",21,"1","TV/radio",5,2243,0.22,"girls"
"810",21,"2","Cultural leisure",13,2243,0.58,"girls"
"811",21,"2","Domestic work",4,2243,0.18,"girls"
"812",21,"2","Eat drink",18,2243,0.8,"girls"
"813",21,"2","Miscellaneous",751,2243,33.48,"girls"
"814",21,"2","Nonsocial leisure",17,2243,0.76,"girls"
"815",21,"2","Paid work",1,2243,0.04,"girls"
"816",21,"2","Personal care",1395,2243,62.19,"girls"
"817",21,"2","Religion and volunteering",3,2243,0.13,"girls"
"818",21,"2","Social leisure",24,2243,1.07,"girls"
"819",21,"2","Sport exercise",1,2243,0.04,"girls"
"820",21,"2","TV/radio",16,2243,0.71,"girls"
"821",21,"3","Cultural leisure",6,2243,0.27,"girls"
"822",21,"3","Domestic work",2,2243,0.09,"girls"
"823",21,"3","Eat drink",18,2243,0.8,"girls"
"824",21,"3","Miscellaneous",907,2243,40.44,"girls"
"825",21,"3","Nonsocial leisure",24,2243,1.07,"girls"
"826",21,"3","Paid work",4,2243,0.18,"girls"
"827",21,"3","Personal care",1218,2243,54.3,"girls"
"828",21,"3","Religion and volunteering",1,2243,0.04,"girls"
"829",21,"3","Social leisure",35,2243,1.56,"girls"
"830",21,"3","Sport exercise",3,2243,0.13,"girls"
"831",21,"3","TV/radio",25,2243,1.11,"girls"
"832",21,"4","Cultural leisure",5,2243,0.22,"girls"
"833",21,"4","Domestic work",4,2243,0.18,"girls"
"834",21,"4","Eat drink",7,2243,0.31,"girls"
"835",21,"4","Miscellaneous",552,2243,24.61,"girls"
"836",21,"4","Nonsocial leisure",6,2243,0.27,"girls"
"837",21,"4","Personal care",1641,2243,73.16,"girls"
"838",21,"4","Religion and volunteering",1,2243,0.04,"girls"
"839",21,"4","Social leisure",12,2243,0.53,"girls"
"840",21,"4","TV/radio",15,2243,0.67,"girls"
"841",22,"1","Cultural leisure",2,2243,0.09,"girls"
"842",22,"1","Eat drink",4,2243,0.18,"girls"
"843",22,"1","Miscellaneous",408,2243,18.19,"girls"
"844",22,"1","Nonsocial leisure",4,2243,0.18,"girls"
"845",22,"1","Paid work",1,2243,0.04,"girls"
"846",22,"1","Personal care",1812,2243,80.78,"girls"
"847",22,"1","Religion and volunteering",1,2243,0.04,"girls"
"848",22,"1","Social leisure",6,2243,0.27,"girls"
"849",22,"1","TV/radio",5,2243,0.22,"girls"
"850",22,"2","Cultural leisure",13,2243,0.58,"girls"
"851",22,"2","Domestic work",4,2243,0.18,"girls"
"852",22,"2","Eat drink",18,2243,0.8,"girls"
"853",22,"2","Miscellaneous",751,2243,33.48,"girls"
"854",22,"2","Nonsocial leisure",17,2243,0.76,"girls"
"855",22,"2","Paid work",1,2243,0.04,"girls"
"856",22,"2","Personal care",1395,2243,62.19,"girls"
"857",22,"2","Religion and volunteering",3,2243,0.13,"girls"
"858",22,"2","Social leisure",24,2243,1.07,"girls"
"859",22,"2","Sport exercise",1,2243,0.04,"girls"
"860",22,"2","TV/radio",16,2243,0.71,"girls"
"861",22,"3","Cultural leisure",6,2243,0.27,"girls"
"862",22,"3","Domestic work",2,2243,0.09,"girls"
"863",22,"3","Eat drink",18,2243,0.8,"girls"
"864",22,"3","Miscellaneous",907,2243,40.44,"girls"
"865",22,"3","Nonsocial leisure",24,2243,1.07,"girls"
"866",22,"3","Paid work",4,2243,0.18,"girls"
"867",22,"3","Personal care",1218,2243,54.3,"girls"
"868",22,"3","Religion and volunteering",1,2243,0.04,"girls"
"869",22,"3","Social leisure",35,2243,1.56,"girls"
"870",22,"3","Sport exercise",3,2243,0.13,"girls"
"871",22,"3","TV/radio",25,2243,1.11,"girls"
"872",22,"4","Cultural leisure",5,2243,0.22,"girls"
"873",22,"4","Domestic work",4,2243,0.18,"girls"
"874",22,"4","Eat drink",7,2243,0.31,"girls"
"875",22,"4","Miscellaneous",552,2243,24.61,"girls"
"876",22,"4","Nonsocial leisure",6,2243,0.27,"girls"
"877",22,"4","Personal care",1641,2243,73.16,"girls"
"878",22,"4","Religion and volunteering",1,2243,0.04,"girls"
"879",22,"4","Social leisure",12,2243,0.53,"girls"
"880",22,"4","TV/radio",15,2243,0.67,"girls"
"881",23,"1","Cultural leisure",2,2243,0.09,"girls"
"882",23,"1","Eat drink",4,2243,0.18,"girls"
"883",23,"1","Miscellaneous",408,2243,18.19,"girls"
"884",23,"1","Nonsocial leisure",4,2243,0.18,"girls"
"885",23,"1","Paid work",1,2243,0.04,"girls"
"886",23,"1","Personal care",1812,2243,80.78,"girls"
"887",23,"1","Religion and volunteering",1,2243,0.04,"girls"
"888",23,"1","Social leisure",6,2243,0.27,"girls"
"889",23,"1","TV/radio",5,2243,0.22,"girls"
"890",23,"2","Cultural leisure",13,2243,0.58,"girls"
"891",23,"2","Domestic work",4,2243,0.18,"girls"
"892",23,"2","Eat drink",18,2243,0.8,"girls"
"893",23,"2","Miscellaneous",751,2243,33.48,"girls"
"894",23,"2","Nonsocial leisure",17,2243,0.76,"girls"
"895",23,"2","Paid work",1,2243,0.04,"girls"
"896",23,"2","Personal care",1395,2243,62.19,"girls"
