"","Time","diaryday","av","n","tot","SharePerHour","SEX"
"481",12,"4","Eat drink",8,1790,0.45,"boys"
"482",12,"4","Miscellaneous",521,1790,29.11,"boys"
"483",12,"4","Nonsocial leisure",6,1790,0.34,"boys"
"484",12,"4","Personal care",1238,1790,69.16,"boys"
"485",12,"4","Religion and volunteering",2,1790,0.11,"boys"
"486",12,"4","Social leisure",3,1790,0.17,"boys"
"487",12,"4","TV/radio",8,1790,0.45,"boys"
"488",13,"1","Cultural leisure",2,1790,0.11,"boys"
"489",13,"1","Domestic work",1,1790,0.06,"boys"
"490",13,"1","Eat drink",5,1790,0.28,"boys"
"491",13,"1","Miscellaneous",305,1790,17.04,"boys"
"492",13,"1","Nonsocial leisure",2,1790,0.11,"boys"
"493",13,"1","Paid work",1,1790,0.06,"boys"
"494",13,"1","Personal care",1459,1790,81.51,"boys"
"495",13,"1","Religion and volunteering",1,1790,0.06,"boys"
"496",13,"1","Social leisure",4,1790,0.22,"boys"
"497",13,"1","TV/radio",10,1790,0.56,"boys"
"498",13,"2","Cultural leisure",4,1790,0.22,"boys"
"499",13,"2","Domestic work",3,1790,0.17,"boys"
"500",13,"2","Eat drink",16,1790,0.89,"boys"
"501",13,"2","Miscellaneous",651,1790,36.37,"boys"
"502",13,"2","Nonsocial leisure",11,1790,0.61,"boys"
"503",13,"2","Paid work",4,1790,0.22,"boys"
"504",13,"2","Personal care",1060,1790,59.22,"boys"
"505",13,"2","Religion and volunteering",2,1790,0.11,"boys"
"506",13,"2","Social leisure",8,1790,0.45,"boys"
"507",13,"2","Sport exercise",1,1790,0.06,"boys"
"508",13,"2","TV/radio",30,1790,1.68,"boys"
"509",13,"3","Cultural leisure",3,1790,0.17,"boys"
"510",13,"3","Domestic work",3,1790,0.17,"boys"
"511",13,"3","Eat drink",9,1790,0.5,"boys"
"512",13,"3","Miscellaneous",747,1790,41.73,"boys"
"513",13,"3","Nonsocial leisure",22,1790,1.23,"boys"
"514",13,"3","Personal care",954,1790,53.3,"boys"
"515",13,"3","Religion and volunteering",1,1790,0.06,"boys"
"516",13,"3","School / Study",1,1790,0.06,"boys"
"517",13,"3","Social leisure",15,1790,0.84,"boys"
"518",13,"3","Sport exercise",3,1790,0.17,"boys"
"519",13,"3","TV/radio",32,1790,1.79,"boys"
"520",13,"4","Cultural leisure",3,1790,0.17,"boys"
"521",13,"4","Domestic work",1,1790,0.06,"boys"
"522",13,"4","Eat drink",8,1790,0.45,"boys"
"523",13,"4","Miscellaneous",521,1790,29.11,"boys"
"524",13,"4","Nonsocial leisure",6,1790,0.34,"boys"
"525",13,"4","Personal care",1238,1790,69.16,"boys"
"526",13,"4","Religion and volunteering",2,1790,0.11,"boys"
"527",13,"4","Social leisure",3,1790,0.17,"boys"
"528",13,"4","TV/radio",8,1790,0.45,"boys"
"529",14,"1","Cultural leisure",2,1790,0.11,"boys"
"530",14,"1","Domestic work",1,1790,0.06,"boys"
"531",14,"1","Eat drink",5,1790,0.28,"boys"
"532",14,"1","Miscellaneous",305,1790,17.04,"boys"
"533",14,"1","Nonsocial leisure",2,1790,0.11,"boys"
"534",14,"1","Paid work",1,1790,0.06,"boys"
"535",14,"1","Personal care",1459,1790,81.51,"boys"
"536",14,"1","Religion and volunteering",1,1790,0.06,"boys"
"537",14,"1","Social leisure",4,1790,0.22,"boys"
"538",14,"1","TV/radio",10,1790,0.56,"boys"
"539",14,"2","Cultural leisure",4,1790,0.22,"boys"
"540",14,"2","Domestic work",3,1790,0.17,"boys"
"541",14,"2","Eat drink",16,1790,0.89,"boys"
"542",14,"2","Miscellaneous",651,1790,36.37,"boys"
"543",14,"2","Nonsocial leisure",11,1790,0.61,"boys"
"544",14,"2","Paid work",4,1790,0.22,"boys"
"545",14,"2","Personal care",1060,1790,59.22,"boys"
"546",14,"2","Religion and volunteering",2,1790,0.11,"boys"
"547",14,"2","Social leisure",8,1790,0.45,"boys"
"548",14,"2","Sport exercise",1,1790,0.06,"boys"
"549",14,"2","TV/radio",30,1790,1.68,"boys"
"550",14,"3","Cultural leisure",3,1790,0.17,"boys"
"551",14,"3","Domestic work",3,1790,0.17,"boys"
"552",14,"3","Eat drink",9,1790,0.5,"boys"
"553",14,"3","Miscellaneous",747,1790,41.73,"boys"
"554",14,"3","Nonsocial leisure",22,1790,1.23,"boys"
"555",14,"3","Personal care",954,1790,53.3,"boys"
"556",14,"3","Religion and volunteering",1,1790,0.06,"boys"
"557",14,"3","School / Study",1,1790,0.06,"boys"
"558",14,"3","Social leisure",15,1790,0.84,"boys"
"559",14,"3","Sport exercise",3,1790,0.17,"boys"
"560",14,"3","TV/radio",32,1790,1.79,"boys"
"561",14,"4","Cultural leisure",3,1790,0.17,"boys"
"562",14,"4","Eat drink",9,1790,0.5,"boys"
"563",14,"4","Miscellaneous",521,1790,29.11,"boys"
"564",14,"4","Nonsocial leisure",6,1790,0.34,"boys"
"565",14,"4","Personal care",1238,1790,69.16,"boys"
"566",14,"4","Religion and volunteering",2,1790,0.11,"boys"
"567",14,"4","Social leisure",3,1790,0.17,"boys"
"568",14,"4","TV/radio",8,1790,0.45,"boys"
"569",15,"1","Cultural leisure",2,1790,0.11,"boys"
"570",15,"1","Domestic work",1,1790,0.06,"boys"
"571",15,"1","Eat drink",5,1790,0.28,"boys"
"572",15,"1","Miscellaneous",305,1790,17.04,"boys"
"573",15,"1","Nonsocial leisure",2,1790,0.11,"boys"
"574",15,"1","Paid work",1,1790,0.06,"boys"
"575",15,"1","Personal care",1459,1790,81.51,"boys"
"576",15,"1","Religion and volunteering",1,1790,0.06,"boys"
"577",15,"1","Social leisure",4,1790,0.22,"boys"
"578",15,"1","TV/radio",10,1790,0.56,"boys"
"579",15,"2","Cultural leisure",4,1790,0.22,"boys"
"580",15,"2","Domestic work",3,1790,0.17,"boys"
"581",15,"2","Eat drink",16,1790,0.89,"boys"
"582",15,"2","Miscellaneous",651,1790,36.37,"boys"
"583",15,"2","Nonsocial leisure",11,1790,0.61,"boys"
"584",15,"2","Paid work",4,1790,0.22,"boys"
"585",15,"2","Personal care",1060,1790,59.22,"boys"
"586",15,"2","Religion and volunteering",2,1790,0.11,"boys"
"587",15,"2","Social leisure",8,1790,0.45,"boys"
"588",15,"2","Sport exercise",1,1790,0.06,"boys"
"589",15,"2","TV/radio",30,1790,1.68,"boys"
"590",15,"3","Cultural leisure",3,1790,0.17,"boys"
"591",15,"3","Domestic work",3,1790,0.17,"boys"
"592",15,"3","Eat drink",9,1790,0.5,"boys"
"593",15,"3","Miscellaneous",746,1790,41.68,"boys"
"594",15,"3","Nonsocial leisure",22,1790,1.23,"boys"
"595",15,"3","Personal care",955,1790,53.35,"boys"
"596",15,"3","Religion and volunteering",1,1790,0.06,"boys"
"597",15,"3","School / Study",1,1790,0.06,"boys"
"598",15,"3","Social leisure",15,1790,0.84,"boys"
"599",15,"3","Sport exercise",3,1790,0.17,"boys"
"600",15,"3","TV/radio",32,1790,1.79,"boys"
"601",15,"4","Cultural leisure",3,1790,0.17,"boys"
"602",15,"4","Eat drink",9,1790,0.5,"boys"
"603",15,"4","Miscellaneous",521,1790,29.11,"boys"
"604",15,"4","Nonsocial leisure",6,1790,0.34,"boys"
"605",15,"4","Personal care",1238,1790,69.16,"boys"
"606",15,"4","Religion and volunteering",2,1790,0.11,"boys"
"607",15,"4","Social leisure",3,1790,0.17,"boys"
"608",15,"4","TV/radio",8,1790,0.45,"boys"
"609",16,"1","Cultural leisure",2,1790,0.11,"boys"
"610",16,"1","Domestic work",1,1790,0.06,"boys"
"611",16,"1","Eat drink",6,1790,0.34,"boys"
"612",16,"1","Miscellaneous",298,1790,16.65,"boys"
"613",16,"1","Nonsocial leisure",3,1790,0.17,"boys"
"614",16,"1","Paid work",1,1790,0.06,"boys"
"615",16,"1","Personal care",1465,1790,81.84,"boys"
"616",16,"1","Religion and volunteering",1,1790,0.06,"boys"
"617",16,"1","Social leisure",4,1790,0.22,"boys"
"618",16,"1","TV/radio",9,1790,0.5,"boys"
"619",16,"2","Cultural leisure",5,1790,0.28,"boys"
"620",16,"2","Domestic work",4,1790,0.22,"boys"
"621",16,"2","Eat drink",15,1790,0.84,"boys"
"622",16,"2","Miscellaneous",616,1790,34.41,"boys"
"623",16,"2","Nonsocial leisure",13,1790,0.73,"boys"
"624",16,"2","Paid work",2,1790,0.11,"boys"
"625",16,"2","Personal care",1092,1790,61.01,"boys"
"626",16,"2","Religion and volunteering",3,1790,0.17,"boys"
"627",16,"2","Social leisure",9,1790,0.5,"boys"
"628",16,"2","TV/radio",31,1790,1.73,"boys"
"629",16,"3","Cultural leisure",3,1790,0.17,"boys"
"630",16,"3","Domestic work",3,1790,0.17,"boys"
"631",16,"3","Eat drink",12,1790,0.67,"boys"
"632",16,"3","Miscellaneous",708,1790,39.55,"boys"
"633",16,"3","Nonsocial leisure",22,1790,1.23,"boys"
"634",16,"3","Personal care",988,1790,55.2,"boys"
"635",16,"3","Religion and volunteering",1,1790,0.06,"boys"
"636",16,"3","School / Study",1,1790,0.06,"boys"
"637",16,"3","Social leisure",17,1790,0.95,"boys"
"638",16,"3","Sport exercise",3,1790,0.17,"boys"
"639",16,"3","TV/radio",32,1790,1.79,"boys"
"640",16,"4","Cultural leisure",3,1790,0.17,"boys"
"641",16,"4","Domestic work",1,1790,0.06,"boys"
"642",16,"4","Eat drink",7,1790,0.39,"boys"
"643",16,"4","Miscellaneous",500,1790,27.93,"boys"
"644",16,"4","Nonsocial leisure",3,1790,0.17,"boys"
"645",16,"4","Personal care",1258,1790,70.28,"boys"
"646",16,"4","Religion and volunteering",2,1790,0.11,"boys"
"647",16,"4","Social leisure",4,1790,0.22,"boys"
"648",16,"4","TV/radio",12,1790,0.67,"boys"
"649",17,"1","Cultural leisure",2,1790,0.11,"boys"
"650",17,"1","Domestic work",1,1790,0.06,"boys"
"651",17,"1","Eat drink",6,1790,0.34,"boys"
"652",17,"1","Miscellaneous",298,1790,16.65,"boys"
"653",17,"1","Nonsocial leisure",3,1790,0.17,"boys"
"654",17,"1","Paid work",1,1790,0.06,"boys"
"655",17,"1","Personal care",1465,1790,81.84,"boys"
"656",17,"1","Religion and volunteering",1,1790,0.06,"boys"
"657",17,"1","Social leisure",4,1790,0.22,"boys"
"658",17,"1","TV/radio",9,1790,0.5,"boys"
"659",17,"2","Cultural leisure",5,1790,0.28,"boys"
"660",17,"2","Domestic work",4,1790,0.22,"boys"
"661",17,"2","Eat drink",15,1790,0.84,"boys"
"662",17,"2","Miscellaneous",616,1790,34.41,"boys"
"663",17,"2","Nonsocial leisure",13,1790,0.73,"boys"
"664",17,"2","Paid work",2,1790,0.11,"boys"
"665",17,"2","Personal care",1091,1790,60.95,"boys"
"666",17,"2","Religion and volunteering",4,1790,0.22,"boys"
"667",17,"2","Social leisure",9,1790,0.5,"boys"
"668",17,"2","TV/radio",31,1790,1.73,"boys"
"669",17,"3","Cultural leisure",3,1790,0.17,"boys"
"670",17,"3","Domestic work",3,1790,0.17,"boys"
"671",17,"3","Eat drink",12,1790,0.67,"boys"
"672",17,"3","Miscellaneous",707,1790,39.5,"boys"
"673",17,"3","Nonsocial leisure",22,1790,1.23,"boys"
"674",17,"3","Personal care",988,1790,55.2,"boys"
"675",17,"3","Religion and volunteering",1,1790,0.06,"boys"
"676",17,"3","School / Study",1,1790,0.06,"boys"
"677",17,"3","Social leisure",17,1790,0.95,"boys"
"678",17,"3","Sport exercise",3,1790,0.17,"boys"
"679",17,"3","TV/radio",33,1790,1.84,"boys"
"680",17,"4","Cultural leisure",3,1790,0.17,"boys"
"681",17,"4","Domestic work",1,1790,0.06,"boys"
"682",17,"4","Eat drink",7,1790,0.39,"boys"
"683",17,"4","Miscellaneous",500,1790,27.93,"boys"
"684",17,"4","Nonsocial leisure",3,1790,0.17,"boys"
"685",17,"4","Personal care",1258,1790,70.28,"boys"
"686",17,"4","Religion and volunteering",2,1790,0.11,"boys"
"687",17,"4","Social leisure",4,1790,0.22,"boys"
"688",17,"4","TV/radio",12,1790,0.67,"boys"
"689",18,"1","Cultural leisure",2,1790,0.11,"boys"
"690",18,"1","Domestic work",1,1790,0.06,"boys"
"691",18,"1","Eat drink",6,1790,0.34,"boys"
"692",18,"1","Miscellaneous",298,1790,16.65,"boys"
"693",18,"1","Nonsocial leisure",3,1790,0.17,"boys"
"694",18,"1","Paid work",1,1790,0.06,"boys"
"695",18,"1","Personal care",1465,1790,81.84,"boys"
"696",18,"1","Religion and volunteering",1,1790,0.06,"boys"
"697",18,"1","Social leisure",4,1790,0.22,"boys"
"698",18,"1","TV/radio",9,1790,0.5,"boys"
"699",18,"2","Cultural leisure",5,1790,0.28,"boys"
"700",18,"2","Domestic work",4,1790,0.22,"boys"
"701",18,"2","Eat drink",15,1790,0.84,"boys"
"702",18,"2","Miscellaneous",616,1790,34.41,"boys"
"703",18,"2","Nonsocial leisure",13,1790,0.73,"boys"
"704",18,"2","Paid work",2,1790,0.11,"boys"
"705",18,"2","Personal care",1091,1790,60.95,"boys"
"706",18,"2","Religion and volunteering",4,1790,0.22,"boys"
"707",18,"2","Social leisure",9,1790,0.5,"boys"
"708",18,"2","TV/radio",31,1790,1.73,"boys"
"709",18,"3","Cultural leisure",3,1790,0.17,"boys"
"710",18,"3","Domestic work",3,1790,0.17,"boys"
"711",18,"3","Eat drink",12,1790,0.67,"boys"
"712",18,"3","Miscellaneous",707,1790,39.5,"boys"
"713",18,"3","Nonsocial leisure",22,1790,1.23,"boys"
"714",18,"3","Personal care",988,1790,55.2,"boys"
"715",18,"3","Religion and volunteering",1,1790,0.06,"boys"
"716",18,"3","School / Study",1,1790,0.06,"boys"
"717",18,"3","Social leisure",17,1790,0.95,"boys"
"718",18,"3","Sport exercise",3,1790,0.17,"boys"
"719",18,"3","TV/radio",33,1790,1.84,"boys"
"720",18,"4","Cultural leisure",3,1790,0.17,"boys"
"721",18,"4","Domestic work",1,1790,0.06,"boys"
"722",18,"4","Eat drink",7,1790,0.39,"boys"
"723",18,"4","Miscellaneous",500,1790,27.93,"boys"
"724",18,"4","Nonsocial leisure",3,1790,0.17,"boys"
"725",18,"4","Personal care",1258,1790,70.28,"boys"
"726",18,"4","Religion and volunteering",2,1790,0.11,"boys"
"727",18,"4","Social leisure",4,1790,0.22,"boys"
"728",18,"4","TV/radio",12,1790,0.67,"boys"
"729",19,"1","Cultural leisure",2,1790,0.11,"boys"
"730",19,"1","Domestic work",1,1790,0.06,"boys"
"731",19,"1","Eat drink",6,1790,0.34,"boys"
"732",19,"1","Miscellaneous",298,1790,16.65,"boys"
"733",19,"1","Nonsocial leisure",3,1790,0.17,"boys"
"734",19,"1","Paid work",1,1790,0.06,"boys"
"735",19,"1","Personal care",1465,1790,81.84,"boys"
"736",19,"1","Religion and volunteering",1,1790,0.06,"boys"
"737",19,"1","Social leisure",4,1790,0.22,"boys"
"738",19,"1","TV/radio",9,1790,0.5,"boys"
"739",19,"2","Cultural leisure",5,1790,0.28,"boys"
"740",19,"2","Domestic work",4,1790,0.22,"boys"
"741",19,"2","Eat drink",15,1790,0.84,"boys"
"742",19,"2","Miscellaneous",615,1790,34.36,"boys"
"743",19,"2","Nonsocial leisure",13,1790,0.73,"boys"
"744",19,"2","Paid work",2,1790,0.11,"boys"
"745",19,"2","Personal care",1092,1790,61.01,"boys"
"746",19,"2","Religion and volunteering",4,1790,0.22,"boys"
"747",19,"2","Social leisure",9,1790,0.5,"boys"
"748",19,"2","TV/radio",31,1790,1.73,"boys"
"749",19,"3","Cultural leisure",3,1790,0.17,"boys"
"750",19,"3","Domestic work",3,1790,0.17,"boys"
"751",19,"3","Eat drink",12,1790,0.67,"boys"
"752",19,"3","Miscellaneous",707,1790,39.5,"boys"
"753",19,"3","Nonsocial leisure",22,1790,1.23,"boys"
"754",19,"3","Personal care",988,1790,55.2,"boys"
"755",19,"3","Religion and volunteering",1,1790,0.06,"boys"
"756",19,"3","School / Study",1,1790,0.06,"boys"
"757",19,"3","Social leisure",17,1790,0.95,"boys"
"758",19,"3","Sport exercise",3,1790,0.17,"boys"
"759",19,"3","TV/radio",33,1790,1.84,"boys"
"760",19,"4","Cultural leisure",3,1790,0.17,"boys"
"761",19,"4","Domestic work",1,1790,0.06,"boys"
"762",19,"4","Eat drink",7,1790,0.39,"boys"
"763",19,"4","Miscellaneous",500,1790,27.93,"boys"
"764",19,"4","Nonsocial leisure",3,1790,0.17,"boys"
"765",19,"4","Personal care",1258,1790,70.28,"boys"
"766",19,"4","Religion and volunteering",2,1790,0.11,"boys"
"767",19,"4","Social leisure",4,1790,0.22,"boys"
"768",19,"4","TV/radio",12,1790,0.67,"boys"
"769",20,"1","Cultural leisure",2,1790,0.11,"boys"
"770",20,"1","Domestic work",1,1790,0.06,"boys"
"771",20,"1","Eat drink",6,1790,0.34,"boys"
"772",20,"1","Miscellaneous",298,1790,16.65,"boys"
"773",20,"1","Nonsocial leisure",3,1790,0.17,"boys"
"774",20,"1","Paid work",1,1790,0.06,"boys"
"775",20,"1","Personal care",1465,1790,81.84,"boys"
"776",20,"1","Religion and volunteering",1,1790,0.06,"boys"
"777",20,"1","Social leisure",4,1790,0.22,"boys"
"778",20,"1","TV/radio",9,1790,0.5,"boys"
"779",20,"2","Cultural leisure",5,1790,0.28,"boys"
"780",20,"2","Domestic work",4,1790,0.22,"boys"
"781",20,"2","Eat drink",15,1790,0.84,"boys"
"782",20,"2","Miscellaneous",615,1790,34.36,"boys"
"783",20,"2","Nonsocial leisure",13,1790,0.73,"boys"
"784",20,"2","Paid work",2,1790,0.11,"boys"
"785",20,"2","Personal care",1092,1790,61.01,"boys"
"786",20,"2","Religion and volunteering",4,1790,0.22,"boys"
"787",20,"2","Social leisure",9,1790,0.5,"boys"
"788",20,"2","TV/radio",31,1790,1.73,"boys"
"789",20,"3","Cultural leisure",3,1790,0.17,"boys"
"790",20,"3","Domestic work",3,1790,0.17,"boys"
"791",20,"3","Eat drink",12,1790,0.67,"boys"
"792",20,"3","Miscellaneous",707,1790,39.5,"boys"
"793",20,"3","Nonsocial leisure",22,1790,1.23,"boys"
"794",20,"3","Personal care",988,1790,55.2,"boys"
"795",20,"3","Religion and volunteering",1,1790,0.06,"boys"
"796",20,"3","School / Study",1,1790,0.06,"boys"
"797",20,"3","Social leisure",17,1790,0.95,"boys"
"798",20,"3","Sport exercise",3,1790,0.17,"boys"
"799",20,"3","TV/radio",33,1790,1.84,"boys"
"800",20,"4","Cultural leisure",3,1790,0.17,"boys"
"801",20,"4","Domestic work",1,1790,0.06,"boys"
"802",20,"4","Eat drink",7,1790,0.39,"boys"
"803",20,"4","Miscellaneous",500,1790,27.93,"boys"
"804",20,"4","Nonsocial leisure",3,1790,0.17,"boys"
"805",20,"4","Personal care",1258,1790,70.28,"boys"
"806",20,"4","Religion and volunteering",2,1790,0.11,"boys"
"807",20,"4","Social leisure",4,1790,0.22,"boys"
"808",20,"4","TV/radio",12,1790,0.67,"boys"
"809",21,"1","Cultural leisure",2,1790,0.11,"boys"
"810",21,"1","Domestic work",1,1790,0.06,"boys"
"811",21,"1","Eat drink",7,1790,0.39,"boys"
"812",21,"1","Miscellaneous",296,1790,16.54,"boys"
"813",21,"1","Nonsocial leisure",3,1790,0.17,"boys"
"814",21,"1","Paid work",1,1790,0.06,"boys"
"815",21,"1","Personal care",1467,1790,81.96,"boys"
"816",21,"1","Religion and volunteering",1,1790,0.06,"boys"
"817",21,"1","Social leisure",2,1790,0.11,"boys"
"818",21,"1","TV/radio",10,1790,0.56,"boys"
"819",21,"2","Cultural leisure",4,1790,0.22,"boys"
"820",21,"2","Domestic work",3,1790,0.17,"boys"
"821",21,"2","Eat drink",11,1790,0.61,"boys"
"822",21,"2","Miscellaneous",598,1790,33.41,"boys"
"823",21,"2","Nonsocial leisure",12,1790,0.67,"boys"
"824",21,"2","Paid work",2,1790,0.11,"boys"
"825",21,"2","Personal care",1111,1790,62.07,"boys"
"826",21,"2","Religion and volunteering",5,1790,0.28,"boys"
"827",21,"2","Social leisure",10,1790,0.56,"boys"
"828",21,"2","TV/radio",34,1790,1.9,"boys"
"829",21,"3","Cultural leisure",3,1790,0.17,"boys"
"830",21,"3","Domestic work",4,1790,0.22,"boys"
"831",21,"3","Eat drink",15,1790,0.84,"boys"
"832",21,"3","Miscellaneous",683,1790,38.16,"boys"
"833",21,"3","Nonsocial leisure",20,1790,1.12,"boys"
"834",21,"3","Personal care",1006,1790,56.2,"boys"
"835",21,"3","Religion and volunteering",1,1790,0.06,"boys"
"836",21,"3","School / Study",1,1790,0.06,"boys"
"837",21,"3","Social leisure",19,1790,1.06,"boys"
"838",21,"3","Sport exercise",1,1790,0.06,"boys"
"839",21,"3","TV/radio",37,1790,2.07,"boys"
"840",21,"4","Cultural leisure",6,1790,0.34,"boys"
"841",21,"4","Domestic work",1,1790,0.06,"boys"
"842",21,"4","Eat drink",7,1790,0.39,"boys"
"843",21,"4","Miscellaneous",492,1790,27.49,"boys"
"844",21,"4","Nonsocial leisure",3,1790,0.17,"boys"
"845",21,"4","Paid work",1,1790,0.06,"boys"
"846",21,"4","Personal care",1264,1790,70.61,"boys"
"847",21,"4","Religion and volunteering",2,1790,0.11,"boys"
"848",21,"4","Social leisure",3,1790,0.17,"boys"
"849",21,"4","TV/radio",11,1790,0.61,"boys"
"850",22,"1","Cultural leisure",2,1790,0.11,"boys"
"851",22,"1","Domestic work",1,1790,0.06,"boys"
"852",22,"1","Eat drink",7,1790,0.39,"boys"
"853",22,"1","Miscellaneous",296,1790,16.54,"boys"
"854",22,"1","Nonsocial leisure",3,1790,0.17,"boys"
"855",22,"1","Paid work",1,1790,0.06,"boys"
"856",22,"1","Personal care",1467,1790,81.96,"boys"
"857",22,"1","Religion and volunteering",1,1790,0.06,"boys"
"858",22,"1","Social leisure",2,1790,0.11,"boys"
"859",22,"1","TV/radio",10,1790,0.56,"boys"
"860",22,"2","Cultural leisure",3,1790,0.17,"boys"
"861",22,"2","Domestic work",3,1790,0.17,"boys"
"862",22,"2","Eat drink",11,1790,0.61,"boys"
"863",22,"2","Miscellaneous",598,1790,33.41,"boys"
"864",22,"2","Nonsocial leisure",12,1790,0.67,"boys"
"865",22,"2","Paid work",2,1790,0.11,"boys"
"866",22,"2","Personal care",1112,1790,62.12,"boys"
"867",22,"2","Religion and volunteering",5,1790,0.28,"boys"
"868",22,"2","Social leisure",10,1790,0.56,"boys"
"869",22,"2","TV/radio",34,1790,1.9,"boys"
"870",22,"3","Cultural leisure",3,1790,0.17,"boys"
"871",22,"3","Domestic work",4,1790,0.22,"boys"
"872",22,"3","Eat drink",15,1790,0.84,"boys"
"873",22,"3","Miscellaneous",683,1790,38.16,"boys"
"874",22,"3","Nonsocial leisure",20,1790,1.12,"boys"
"875",22,"3","Personal care",1006,1790,56.2,"boys"
"876",22,"3","Religion and volunteering",1,1790,0.06,"boys"
"877",22,"3","School / Study",1,1790,0.06,"boys"
"878",22,"3","Social leisure",19,1790,1.06,"boys"
"879",22,"3","Sport exercise",1,1790,0.06,"boys"
"880",22,"3","TV/radio",37,1790,2.07,"boys"
"881",22,"4","Cultural leisure",6,1790,0.34,"boys"
"882",22,"4","Domestic work",1,1790,0.06,"boys"
"883",22,"4","Eat drink",7,1790,0.39,"boys"
"884",22,"4","Miscellaneous",492,1790,27.49,"boys"
"885",22,"4","Nonsocial leisure",3,1790,0.17,"boys"
"886",22,"4","Paid work",1,1790,0.06,"boys"
"887",22,"4","Personal care",1264,1790,70.61,"boys"
"888",22,"4","Religion and volunteering",2,1790,0.11,"boys"
"889",22,"4","Social leisure",3,1790,0.17,"boys"
"890",22,"4","TV/radio",11,1790,0.61,"boys"
"891",23,"1","Cultural leisure",2,1790,0.11,"boys"
"892",23,"1","Domestic work",1,1790,0.06,"boys"
"893",23,"1","Eat drink",7,1790,0.39,"boys"
"894",23,"1","Miscellaneous",296,1790,16.54,"boys"
"895",23,"1","Nonsocial leisure",3,1790,0.17,"boys"
"896",23,"1","Paid work",1,1790,0.06,"boys"
"897",23,"1","Personal care",1467,1790,81.96,"boys"
"898",23,"1","Religion and volunteering",1,1790,0.06,"boys"
"899",23,"1","Social leisure",2,1790,0.11,"boys"
"900",23,"1","TV/radio",10,1790,0.56,"boys"
"901",23,"2","Cultural leisure",3,1790,0.17,"boys"
"902",23,"2","Domestic work",3,1790,0.17,"boys"
"903",23,"2","Eat drink",11,1790,0.61,"boys"
"904",23,"2","Miscellaneous",598,1790,33.41,"boys"
"905",23,"2","Nonsocial leisure",12,1790,0.67,"boys"
"906",23,"2","Paid work",2,1790,0.11,"boys"
"907",23,"2","Personal care",1112,1790,62.12,"boys"
"908",23,"2","Religion and volunteering",5,1790,0.28,"boys"
"909",23,"2","Social leisure",10,1790,0.56,"boys"
"910",23,"2","TV/radio",34,1790,1.9,"boys"
"911",23,"3","Cultural leisure",3,1790,0.17,"boys"
"912",23,"3","Domestic work",4,1790,0.22,"boys"
"913",23,"3","Eat drink",15,1790,0.84,"boys"
"914",23,"3","Miscellaneous",683,1790,38.16,"boys"
"915",23,"3","Nonsocial leisure",20,1790,1.12,"boys"
